DATE,AWHMAN,AWOTMAN,BUSLOANS,CE16OV,CES0600000007,CES1021000001,CLF16OV,CMRMTSPL,CUMFNS,DMANEMP,DPCERA3M086SBEA,DTCOLNVHFNM,DTCTHFNM,HOUST,HOUSTMW,HOUSTNE,HOUSTS,HOUSTW,INDPRO,IPB51222S,IPBUSEQ,IPCONGD,IPDCONGD,IPDMAT,IPFINAL,IPFPNSS,IPFUELS,IPMANSICS,IPMAT,IPNCONGD,IPNMAT,M1SL,M2REAL,M2SL,MANEMP,PAYEMS,REALLN,RPI,SRVPRD,UEMP15OV,UEMP15T26,UEMP27OV,UEMP5TO14,UEMPLT5,UEMPMEAN,UNRATE,USCONS,USFIRE,USGOOD,USGOVT,USTRADE,USWTRADE,W875RX1,WPSFD49207,WPSFD49502,WPSID61,WPSID62,ISRATIO
1994-01-01,41.4,4.7,587.4604,121966.0,40.9,587.1,130596.0,821223.277,81.2906,9987.0,59.811,64281.0,213063.09,1272.0,250.0,100.0,563.0,359.0,67.0596,86.3322,48.1293,86.0954,68.6247,39.6404,73.9471,75.88,64.1635,67.1625,57.9328,93.1547,102.3063,1131.6,2375.2,3474.9,16855.0,112595.0,929.499,8335.434,90130.0,3060.0,1327.0,1733.0,2384.0,3184.0,18.6,6.6,4940.0,6889.0,22465.0,19147.0,13186.7,5115.5,7159.5,124.8,122.6,116.5,103.8,1.48
1994-02-01,40.9,4.6,588.0783,122086.0,40.2,583.4,130669.0,828734.972,81.2203,9998.0,60.291,65218.0,213355.24,1337.0,275.0,130.0,606.0,326.0,67.106,85.4269,47.7115,86.2522,68.5116,39.861,73.7784,75.7497,63.6735,67.2742,58.1522,93.4444,103.0113,1136.3,2369.3,3475.7,16862.0,112781.0,929.5949,8343.769,90330.0,3118.0,1359.0,1759.0,2714.0,2652.0,19.0,6.6,4923.0,6910.0,22451.0,19150.0,13260.7,5127.2,7168.4,125.0,122.9,116.9,102.1,1.47
1994-03-01,41.7,5.0,594.7887,121930.0,41.1,580.2,130400.0,842533.492,82.0544,10026.0,60.298,66122.0,217539.93,1564.0,362.0,128.0,672.0,402.0,67.7792,82.5028,48.2326,86.9869,69.1281,40.4413,74.4812,76.4854,64.0974,68.1499,58.7591,94.2226,104.3206,1140.1,2365.8,3480.1,16897.0,113242.0,931.8712,8366.265,90692.0,3055.0,1275.0,1780.0,2543.0,2789.0,19.0,6.5,4990.0,6929.0,22550.0,19190.0,13327.6,5143.5,7191.0,125.1,122.9,117.1,103.8,1.46
1994-04-01,41.7,5.0,600.4671,122290.0,41.1,578.0,130621.0,838096.032,82.5441,10058.0,60.553,67941.0,219966.38,1465.0,359.0,153.0,615.0,338.0,68.1906,79.3442,48.5865,87.2355,70.0255,41.2263,74.7823,76.8391,65.1382,68.7549,59.2242,94.1365,104.2063,1141.1,2365.0,3481.3,16933.0,113586.0,935.5312,8444.331,90945.0,2921.0,1175.0,1746.0,2430.0,2842.0,19.0,6.4,5047.0,6936.0,22641.0,19223.0,13370.1,5160.7,7265.6,125.1,122.9,117.1,103.8,1.46
1994-05-01,41.8,5.0,604.7383,122864.0,41.2,575.2,130779.0,840124.368,82.7793,10081.0,60.445,66838.0,223177.11,1526.0,340.0,137.0,702.0,347.0,68.5136,79.8599,48.751,87.7289,70.2079,41.6254,75.0479,77.1113,65.3575,69.1628,59.5948,94.7758,104.9514,1143.3,2366.6,3490.8,16962.0,113921.0,939.7404,8461.678,91217.0,2836.0,1140.0,1696.0,2462.0,2652.0,19.5,6.1,5084.0,6928.0,22704.0,19264.0,13403.2,5177.8,7286.5,125.1,122.7,117.2,102.2,1.47
1994-06-01,41.8,5.0,609.0092,122634.0,41.2,575.3,130561.0,847836.612,82.7479,10121.0,60.806,67386.0,227479.48,1409.0,317.0,140.0,622.0,330.0,68.9608,83.029,49.0431,88.3532,70.8455,41.7876,75.4769,77.5586,65.2621,69.3615,60.0387,95.3802,105.2726,1145.2,2352.6,3479.5,17010.0,114238.0,944.6423,8450.103,91474.0,2735.0,1155.0,1580.0,2449.0,2757.0,18.8,6.1,5097.0,6930.0,22764.0,19274.0,13451.7,5194.6,7276.7,125.2,122.8,117.8,102.7,1.47
1994-07-01,41.8,5.0,616.5098,122706.0,41.2,573.5,130652.0,844120.113,82.7742,10130.0,60.766,65863.0,226832.64,1439.0,332.0,134.0,594.0,379.0,69.0536,83.0885,49.6036,87.9116,71.018,42.3872,75.4216,77.5272,64.6468,69.6176,60.2531,94.6388,105.0009,1150.7,2350.5,3488.2,17026.0,114610.0,951.4166,8464.421,91803.0,2822.0,1260.0,1562.0,2316.0,2820.0,19.0,6.1,5125.0,6925.0,22807.0,19301.0,13516.2,5209.7,7294.5,125.7,123.4,118.3,101.7,1.47
1994-08-01,41.7,5.0,622.1238,123342.0,41.1,573.9,131275.0,864053.142,83.2093,10178.0,61.166,66504.0,230443.35,1450.0,307.0,149.0,680.0,314.0,69.5074,80.4367,49.7987,89.0517,72.2145,42.4928,76.0561,78.0343,65.3938,70.2262,60.6512,95.7282,106.471,1150.6,2339.4,3485.7,17081.0,114896.0,957.4948,8476.627,92020.0,2750.0,1181.0,1569.0,2569.0,2671.0,18.8,6.0,5139.0,6920.0,22876.0,19306.0,13564.0,5236.1,7303.2,126.2,124.0,119.1,101.6,1.46
1994-09-01,41.6,4.9,624.9654,123687.0,41.1,576.0,131421.0,860312.525,83.2659,10209.0,61.258,68595.0,238555.91,1474.0,327.0,131.0,645.0,371.0,69.7304,79.1933,50.2755,88.5539,72.4473,43.0223,76.0257,78.135,65.6378,70.5241,60.9922,94.8748,106.2734,1151.9,2335.0,3486.1,17115.0,115247.0,965.1041,8513.63,92299.0,2746.0,1203.0,1543.0,2317.0,2671.0,18.7,5.9,5175.0,6906.0,22948.0,19337.0,13624.7,5255.5,7337.9,125.9,123.5,119.6,99.7,1.46
1994-10-01,41.8,5.1,631.5886,124112.0,41.1,572.7,131744.0,866878.595,83.7331,10236.0,61.639,68981.0,240553.73,1450.0,320.0,124.0,654.0,352.0,70.2734,79.5759,51.1588,89.4147,73.3566,43.5466,76.8786,78.893,64.9232,71.1783,61.3205,95.6949,106.2574,1150.2,2332.2,3484.3,17144.0,115458.0,971.2478,8589.73,92484.0,2955.0,1364.0,1591.0,2283.0,2424.0,19.3,5.8,5177.0,6889.0,22974.0,19344.0,13667.8,5274.0,7396.9,125.5,123.1,120.1,98.6,1.45
1994-11-01,41.8,5.0,638.3784,124516.0,41.2,572.3,131891.0,874515.951,84.0956,10274.0,61.684,69761.0,243425.68,1511.0,362.0,176.0,634.0,339.0,70.7471,76.8813,51.7926,89.4951,73.2672,44.0645,77.2491,79.2424,67.1607,71.7536,61.9115,95.859,107.1453,1150.9,2327.9,3487.2,17186.0,115869.0,977.7771,8587.815,92819.0,2666.0,1196.0,1470.0,2164.0,2619.0,18.0,5.6,5210.0,6878.0,23050.0,19367.0,13739.6,5290.7,7393.1,126.1,123.9,121.0,99.8,1.46
1994-12-01,41.8,5.1,643.8355,124721.0,41.3,569.7,131951.0,881083.29,84.6805,10297.0,61.848,70157.0,247958.11,1455.0,327.0,137.0,643.0,348.0,71.4653,78.1292,52.2637,90.1686,73.9297,45.045,77.857,79.8576,66.548,72.5271,62.724,96.5255,107.848,1150.7,2322.7,3486.4,17217.0,116165.0,987.9035,8628.68,93070.0,2488.0,1121.0,1367.0,2146.0,2581.0,17.8,5.5,5226.0,6869.0,23095.0,19388.0,13762.8,5310.0,7423.9,126.6,124.4,121.5,101.1,1.44
1995-01-01,41.8,5.2,654.3614,124663.0,41.3,568.2,132038.0,884976.222,84.5039,10326.0,61.845,71027.0,250195.37,1407.0,289.0,127.0,656.0,335.0,71.5873,78.3584,52.5922,90.0176,74.3234,45.1536,77.9045,79.9496,67.1089,72.6527,62.874,96.1062,108.3808,1151.4,2320.5,3492.4,17262.0,116501.0,996.7773,8668.811,93354.0,2396.0,1056.0,1340.0,2164.0,2764.0,17.1,5.6,5234.0,6859.0,23147.0,19397.0,13814.1,5333.7,7444.8,126.9,124.6,122.8,102.1,1.45
1995-02-01,41.7,5.0,666.6099,124928.0,40.9,563.5,132115.0,879996.772,83.9532,10348.0,61.73,69931.0,249872.04,1316.0,285.0,130.0,564.0,337.0,71.4827,80.9694,52.6072,90.2038,73.8977,45.1186,77.9309,79.8915,67.1476,72.4609,62.7248,96.5942,107.6488,1147.4,2312.7,3489.9,17265.0,116697.0,1006.1832,8688.435,93594.0,2345.0,1119.0,1226.0,2197.0,2578.0,17.0,5.4,5192.0,6850.0,23103.0,19407.0,13850.6,5357.7,7460.6,127.2,124.9,123.7,102.9,1.46
1995-03-01,41.5,4.9,673.5297,124955.0,41.0,564.2,132108.0,879685.795,83.8571,10363.0,62.056,70279.0,253909.48,1249.0,276.0,125.0,571.0,277.0,71.5962,80.4207,53.0886,90.1586,73.7581,45.417,78.0884,80.0506,67.6487,72.6653,62.793,96.5974,107.3313,1146.7,2308.9,3491.1,17263.0,116907.0,1013.5618,8710.634,93756.0,2287.0,949.0,1338.0,2276.0,2572.0,17.3,5.4,5242.0,6853.0,23151.0,19427.0,13823.1,5371.5,7477.9,127.4,125.1,124.3,102.3,1.48
1995-04-01,40.9,4.3,677.5293,124945.0,40.5,562.1,132590.0,873103.224,83.281,10379.0,61.955,71616.0,256538.34,1267.0,278.0,108.0,567.0,314.0,71.4939,79.8545,53.039,89.7406,73.5418,45.3556,77.7987,79.7483,66.5941,72.4563,62.8846,96.0872,107.0647,1149.3,2305.1,3499.2,17278.0,117069.0,1019.8227,8720.808,93895.0,2473.0,1060.0,1413.0,2370.0,2730.0,17.6,5.8,5252.0,6847.0,23174.0,19434.0,13875.7,5379.0,7490.4,127.7,125.4,125.0,103.7,1.48
1995-05-01,41.1,4.6,686.157,124421.0,40.5,560.1,131851.0,879532.21,83.225,10373.0,62.402,73028.0,260669.11,1314.0,260.0,130.0,580.0,344.0,71.8245,83.3704,53.6686,90.0478,72.9721,45.6081,78.2601,80.1694,65.9211,72.7062,63.1248,96.8247,107.3517,1145.3,2317.0,3524.2,17259.0,117049.0,1027.7348,8727.672,93929.0,2577.0,1261.0,1316.0,2332.0,2603.0,17.0,5.6,5220.0,6845.0,23120.0,19418.0,13871.7,5381.0,7490.5,127.8,125.5,125.2,102.4,1.49
1995-06-01,41.2,4.6,690.6097,124522.0,40.7,557.9,131949.0,888009.84,83.2567,10363.0,62.902,74660.0,264787.9,1281.0,287.0,126.0,559.0,309.0,72.0577,82.4443,54.3393,90.4264,73.4107,45.8623,78.7517,80.6156,66.157,73.0435,63.1507,97.1663,106.7426,1144.2,2328.7,3548.9,17247.0,117286.0,1035.1244,8760.049,94149.0,2266.0,1031.0,1235.0,2354.0,2744.0,15.9,5.6,5250.0,6847.0,23137.0,19445.0,13899.7,5399.5,7524.7,127.8,125.5,125.5,103.0,1.48
1995-07-01,41.1,4.6,698.5562,124816.0,40.7,557.0,132343.0,877511.49,82.3128,10362.0,62.731,75517.0,266093.29,1461.0,281.0,115.0,723.0,342.0,71.7421,83.0188,54.0291,89.9389,71.8767,45.486,78.334,80.2781,66.1966,72.5307,62.859,97.2072,105.6155,1145.5,2337.7,3567.4,17218.0,117380.0,1044.5468,8789.866,94261.0,2311.0,1061.0,1250.0,2565.0,2627.0,16.5,5.7,5262.0,6854.0,23119.0,19437.0,13910.1,5404.8,7549.4,128.0,125.6,125.6,101.6,1.49
1995-08-01,41.2,4.7,702.84,124852.0,40.8,555.2,132336.0,895287.985,82.8894,10382.0,63.039,78085.0,270064.93,1416.0,323.0,119.0,633.0,341.0,72.6863,88.6281,55.0675,91.3057,74.144,46.4954,79.5367,81.4128,66.2486,73.3688,63.6108,98.1018,105.3199,1145.4,2347.3,3589.0,17240.0,117634.0,1049.3402,8802.869,94470.0,2391.0,1156.0,1235.0,2434.0,2732.0,16.2,5.7,5286.0,6865.0,23164.0,19429.0,13927.0,5406.7,7564.0,127.9,125.5,125.6,99.7,1.48
1995-09-01,41.2,4.7,706.0489,125133.0,40.8,554.1,132611.0,894193.851,83.2762,10396.0,63.186,78829.0,273349.73,1369.0,299.0,112.0,600.0,358.0,72.989,84.9036,55.5763,91.5104,74.9711,47.3716,79.8519,81.7521,67.8622,74.0552,63.8749,97.9941,105.457,1142.0,2352.8,3602.1,17247.0,117875.0,1054.769,8837.197,94667.0,2306.0,1045.0,1261.0,2296.0,2857.0,16.2,5.6,5324.0,6877.0,23208.0,19430.0,13944.3,5412.3,7599.5,128.1,125.8,125.5,102.0,1.47
1995-10-01,41.2,4.7,706.3081,125388.0,40.9,553.3,132716.0,894660.952,82.7691,10385.0,62.94,80947.0,275974.05,1369.0,284.0,126.0,607.0,352.0,72.8743,81.0801,55.5394,90.6629,74.1215,47.4944,79.2944,81.365,66.1746,73.9595,64.0245,97.1619,105.4538,1137.3,2354.0,3613.4,17216.0,118031.0,1057.2425,8850.415,94825.0,2272.0,1052.0,1220.0,2380.0,2725.0,16.0,5.5,5353.0,6888.0,23206.0,19464.0,13943.5,5415.4,7623.0,128.4,126.0,125.4,101.9,1.49
1995-11-01,41.3,4.6,712.6103,125188.0,40.8,550.6,132614.0,901984.792,82.4149,10390.0,63.465,79721.0,282262.83,1452.0,323.0,99.0,699.0,331.0,73.0432,86.0314,55.7132,90.9777,74.1826,47.8645,79.4671,81.5588,66.5524,74.0091,64.1675,97.5948,104.7316,1134.1,2355.2,3619.9,17209.0,118175.0,1060.7233,8879.562,94975.0,2339.0,1085.0,1254.0,2353.0,2812.0,16.4,5.6,5358.0,6903.0,23200.0,19463.0,13956.9,5421.6,7655.9,128.7,126.2,125.2,104.1,1.48
1995-12-01,40.9,4.5,715.1183,125088.0,40.5,550.5,132511.0,906259.782,82.2908,10432.0,63.869,81073.0,285844.04,1431.0,306.0,102.0,667.0,356.0,73.3148,86.4439,56.1445,91.2737,74.6879,48.2782,79.8299,81.8444,67.0623,74.274,64.4228,97.7811,104.1893,1127.5,2358.3,3629.5,17231.0,118320.0,1062.1334,8896.158,95111.0,2331.0,1117.0,1214.0,2414.0,2662.0,16.3,5.6,5344.0,6911.0,23209.0,19466.0,13969.7,5428.3,7664.8,129.3,127.0,125.4,106.5,1.45
1996-01-01,39.7,4.5,721.8215,125125.0,39.5,550.2,132616.0,897213.507,81.315,10424.0,63.581,82026.0,285496.58,1467.0,337.0,95.0,639.0,396.0,72.9017,88.4085,55.5186,90.2302,72.7005,48.4586,78.9256,81.0288,67.1951,73.7751,64.4051,97.2183,103.4946,1123.5,2358.0,3647.9,17208.0,118316.0,1068.2494,8926.676,95120.0,2371.0,1162.0,1209.0,2387.0,2725.0,16.1,5.6,5355.0,6923.0,23196.0,19450.0,13973.0,5430.2,7673.1,129.7,127.6,125.5,109.8,1.5
1996-02-01,41.3,4.7,724.1914,125639.0,40.9,553.2,132952.0,905320.503,82.0618,10440.0,64.069,84076.0,286101.17,1491.0,287.0,132.0,647.0,425.0,73.955,90.8695,56.8888,91.6066,74.6496,49.4658,80.3661,82.3323,68.4708,74.8473,65.2051,98.2883,103.4744,1118.5,2362.5,3661.8,17229.0,118739.0,1071.5202,9001.329,95459.0,2307.0,1106.0,1201.0,2266.0,2713.0,16.4,5.5,5415.0,6945.0,23280.0,19485.0,14005.8,5432.5,7739.7,129.7,127.5,125.0,111.6,1.5
1996-03-01,41.1,4.5,727.3336,125862.0,40.7,554.8,133180.0,905771.103,81.4431,10416.0,64.379,84340.0,287684.78,1424.0,330.0,135.0,645.0,314.0,73.8546,89.8278,56.7525,91.0558,72.326,49.1433,80.0166,82.1787,68.4527,74.6832,65.1568,98.6127,103.9031,1122.6,2371.0,3686.9,17193.0,118993.0,1077.4083,9033.063,95717.0,2454.0,1124.0,1330.0,2259.0,2594.0,17.3,5.5,5446.0,6952.0,23276.0,19532.0,14034.5,5439.4,7762.5,130.5,128.6,125.3,109.8,1.46
1996-04-01,41.1,4.7,732.0665,125994.0,40.8,556.0,133409.0,913875.56,82.0272,10450.0,64.617,86461.0,289724.92,1516.0,323.0,141.0,651.0,401.0,74.6152,89.0651,58.175,91.9237,75.6801,50.0691,81.133,83.0495,68.153,75.6276,65.803,98.251,104.2836,1124.8,2368.8,3697.7,17204.0,119158.0,1079.2485,9057.059,95842.0,2455.0,1108.0,1347.0,2358.0,2530.0,17.6,5.6,5474.0,6968.0,23316.0,19515.0,14034.5,5447.6,7776.4,130.9,129.0,125.7,114.2,1.46
1996-05-01,41.4,4.8,736.4289,126244.0,40.8,556.9,133667.0,920828.765,82.1962,10472.0,64.701,87413.0,295386.41,1504.0,330.0,129.0,695.0,350.0,75.15,89.1846,58.945,92.0468,76.0591,50.629,81.5217,83.5634,68.0075,76.1968,66.3543,98.246,104.9196,1116.5,2371.9,3709.6,17222.0,119486.0,1081.6101,9096.567,96128.0,2403.0,1044.0,1359.0,2349.0,2765.0,17.0,5.6,5498.0,6990.0,23358.0,19529.0,14106.9,5460.1,7816.2,130.9,129.1,126.2,114.6,1.45
1996-06-01,41.5,4.8,741.409,126602.0,41.0,558.0,133697.0,916487.771,82.5193,10485.0,64.777,86333.37,303932.73,1467.0,296.0,134.0,668.0,369.0,75.719,87.8944,59.8046,92.7071,77.6713,51.3011,82.1967,84.2041,68.3056,76.9129,66.848,98.4317,105.1042,1115.2,2375.6,3722.5,17226.0,119769.0,1084.832,9157.654,96370.0,2355.0,985.0,1370.0,2162.0,2552.0,17.6,5.3,5534.0,7012.0,23399.0,19528.0,14136.7,5475.0,7874.4,131.3,129.5,125.8,112.2,1.44
1996-07-01,41.4,4.8,745.0435,126947.0,40.8,557.6,134284.0,923725.299,82.4308,10483.0,64.913,88311.65,307058.89,1472.0,348.0,124.0,659.0,341.0,75.7189,83.1984,60.5761,92.2286,77.9841,51.5268,82.2472,84.2403,68.0052,77.2441,66.8107,97.5768,105.481,1112.4,2380.3,3737.1,17223.0,120015.0,1080.7888,9139.696,96597.0,2297.0,961.0,1336.0,2332.0,2672.0,16.7,5.5,5557.0,7033.0,23418.0,19547.0,14166.0,5480.9,7866.1,131.2,129.4,125.5,114.6,1.45
1996-08-01,41.5,4.8,747.8374,127172.0,41.0,558.0,134054.0,926896.001,82.3489,10512.0,65.137,87891.7,309071.91,1557.0,350.0,135.0,684.0,388.0,76.0875,84.1257,60.8576,91.9059,77.0008,52.2237,82.1791,84.3937,68.866,77.5818,67.3912,97.5802,105.6536,1101.6,2381.7,3744.0,17255.0,120199.0,1089.3618,9169.903,96720.0,2267.0,1002.0,1265.0,2187.0,2496.0,17.3,5.1,5586.0,7047.0,23479.0,19504.0,14184.7,5496.0,7900.0,131.6,129.9,125.6,115.3,1.45
1996-09-01,41.6,4.9,758.556,127536.0,41.0,556.1,134515.0,929730.34,82.5763,10517.0,65.219,89715.07,310633.46,1475.0,312.0,141.0,679.0,343.0,76.5959,84.1563,61.5689,92.8551,77.832,52.7061,83.0117,85.1157,68.4588,78.2152,67.6827,98.57,105.912,1096.2,2380.1,3753.4,17252.0,120410.0,1096.1904,9196.583,96913.0,2220.0,1006.0,1214.0,2214.0,2525.0,16.8,5.2,5610.0,7066.0,23497.0,19567.0,14211.4,5509.0,7930.8,131.7,130.0,126.1,112.7,1.44
1996-10-01,41.4,4.8,765.9808,127890.0,41.0,556.7,134921.0,937008.485,82.0291,10531.0,65.413,89378.31,310021.81,1392.0,286.0,132.0,602.0,372.0,76.5662,84.6448,61.4142,92.3241,76.1222,52.7567,82.6365,84.8976,70.0636,78.1186,67.8407,98.6274,106.3145,1085.7,2384.8,3772.8,17268.0,120665.0,1104.9678,9198.473,97119.0,2268.0,1084.0,1184.0,2334.0,2477.0,16.3,5.2,5643.0,7079.0,23546.0,19554.0,14263.0,5527.6,7937.3,132.4,130.9,126.0,111.9,1.44
1996-11-01,41.5,4.9,772.0651,127771.0,41.0,559.6,135007.0,943940.112,82.3045,10544.0,65.576,89293.19,311893.89,1489.0,339.0,127.0,674.0,349.0,77.2493,88.3624,62.3341,93.4131,77.1909,53.342,83.603,85.8033,70.353,78.8126,68.2969,99.7064,106.6611,1083.5,2391.4,3795.1,17277.0,120961.0,1111.9499,9228.566,97377.0,2159.0,1013.0,1146.0,2207.0,2920.0,15.9,5.4,5668.0,7097.0,23584.0,19565.0,14288.7,5537.5,7966.5,132.5,131.1,125.8,115.7,1.43
1996-12-01,41.7,4.9,778.6497,127860.0,41.2,559.9,135113.0,937141.761,82.5531,10556.0,65.836,88771.37,315926.58,1370.0,295.0,146.0,657.0,272.0,77.7342,87.1748,63.481,93.6377,78.3504,53.9294,84.1771,86.2955,69.6347,79.4903,68.7716,99.4639,107.9742,1081.3,2400.1,3818.6,17284.0,121143.0,1123.0329,9265.155,97545.0,2124.0,970.0,1154.0,2417.0,2621.0,15.6,5.4,5675.0,7111.0,23598.0,19571.0,14326.4,5542.1,8001.6,132.9,131.6,126.4,122.5,1.43
1997-01-01,41.4,4.9,782.3922,128298.0,40.6,563.9,135456.0,949228.0,82.208,10570.0,66.148,89237.47,318279.13,1355.0,249.0,157.0,596.0,353.0,77.8711,86.1641,63.8263,93.3986,77.8649,54.2018,84.1301,86.3133,69.1929,79.5945,69.0266,99.3528,107.9363,1081.2,2405.6,3834.6,17297.0,121363.0,1129.9231,9319.423,97745.0,2162.0,1012.0,1150.0,2219.0,2758.0,16.0,5.3,5675.0,7126.0,23618.0,19593.0,14293.4,5547.0,8035.8,133.0,131.7,126.6,127.5,1.43
1997-02-01,41.6,5.0,789.2175,128298.0,41.0,566.4,135400.0,968611.0,82.8889,10589.0,66.287,89838.7,318417.81,1486.0,359.0,127.0,644.0,356.0,78.7993,85.7989,64.8713,93.9215,79.1503,55.4726,84.8895,87.187,69.5463,80.7083,70.0045,99.4845,109.0381,1078.8,2408.5,3846.3,17316.0,121675.0,1135.0809,9349.477,97989.0,2140.0,1031.0,1109.0,2357.0,2549.0,15.8,5.2,5722.0,7144.0,23686.0,19598.0,14294.3,5562.0,8073.7,132.7,131.2,126.5,116.6,1.41
1997-03-01,41.8,5.1,795.609,128891.0,41.3,566.6,135891.0,969052.0,83.1919,10613.0,66.465,88875.91,321671.1,1457.0,298.0,148.0,642.0,369.0,79.2746,81.0643,65.8246,94.5674,80.1351,56.0427,85.6901,87.8663,70.3408,81.4694,70.2727,99.9487,109.3416,1072.5,2416.3,3861.2,17340.0,121990.0,1147.7551,9394.426,98251.0,2110.0,1012.0,1098.0,2323.0,2602.0,15.5,5.2,5751.0,7164.0,23739.0,19608.0,14328.2,5576.3,8112.3,132.6,131.2,126.1,107.5,1.41
1997-04-01,41.8,5.1,803.8884,129143.0,41.3,568.7,136016.0,972290.0,82.6376,10629.0,66.461,86699.46,327250.65,1492.0,290.0,144.0,707.0,351.0,79.3464,85.6309,66.3623,93.6315,78.0999,56.4114,85.3649,87.6873,69.7822,81.3988,70.5962,99.5896,109.6231,1063.9,2424.6,3877.0,17349.0,122286.0,1160.545,9402.274,98521.0,2176.0,1071.0,1105.0,2190.0,2439.0,15.6,5.1,5764.0,7195.0,23765.0,19603.0,14342.3,5590.4,8125.4,131.8,130.2,125.6,107.8,1.41
1997-05-01,41.7,5.1,809.2995,129464.0,41.2,571.1,136119.0,972051.0,82.716,10645.0,66.503,88921.74,330125.91,1442.0,310.0,122.0,641.0,369.0,79.773,86.8565,67.1284,94.3155,78.9158,57.0013,86.0274,88.2959,71.4927,81.9657,70.8379,100.1944,109.4763,1063.8,2432.3,3889.2,17362.0,122546.0,1172.0242,9445.666,98737.0,2121.0,1070.0,1051.0,2061.0,2527.0,15.4,4.9,5793.0,7215.0,23809.0,19601.0,14350.7,5601.2,8169.7,131.5,129.8,125.4,109.1,1.43
1997-06-01,41.6,4.9,813.3647,129412.0,41.0,571.6,136211.0,985137.0,82.7247,10673.0,66.831,91141.95,335809.06,1494.0,305.0,114.0,711.0,364.0,80.1365,81.6308,68.2391,94.2363,80.4916,57.623,86.3826,88.5927,71.3997,82.485,71.2675,99.2755,109.2163,1066.1,2438.2,3906.0,17387.0,122814.0,1183.6812,9479.903,98980.0,2085.0,1009.0,1076.0,2175.0,2562.0,15.5,5.0,5793.0,7230.0,23834.0,19660.0,14367.6,5613.5,8201.6,131.3,129.5,125.4,106.2,1.42
1997-07-01,41.6,5.0,816.5337,129822.0,41.1,573.8,136477.0,995114.0,82.7981,10692.0,67.455,92832.75,336867.48,1437.0,300.0,147.0,657.0,333.0,80.7798,84.1571,68.6349,95.1381,80.5624,58.015,87.1094,89.276,69.2786,83.0885,71.8682,100.5849,110.3473,1065.5,2446.3,3923.9,17389.0,123111.0,1190.5897,9522.2,99249.0,2119.0,1041.0,1078.0,2094.0,2402.0,16.4,4.9,5817.0,7266.0,23862.0,19686.0,14382.5,5632.9,8242.6,130.9,129.1,125.1,106.2,1.41
1997-08-01,41.7,5.1,822.5194,130010.0,41.1,572.6,136618.0,992294.0,83.2737,10749.0,67.865,93284.22,337591.91,1390.0,283.0,119.0,637.0,351.0,81.6119,82.9829,70.1589,95.9587,82.2302,59.1017,88.1807,90.172,70.4864,84.1226,72.6331,100.9598,110.5947,1075.3,2461.1,3957.4,17452.0,123093.0,1196.663,9578.403,99141.0,2004.0,929.0,1075.0,2120.0,2525.0,16.0,4.8,5846.0,7291.0,23952.0,19617.0,14410.8,5644.4,8295.7,131.4,129.7,125.3,106.8,1.41
1997-09-01,41.7,5.1,829.9591,130019.0,41.2,574.9,136675.0,1000316.0,83.4942,10761.0,67.879,93747.98,339973.22,1546.0,316.0,154.0,716.0,360.0,82.4022,83.1526,70.7692,96.7011,82.8664,59.9224,88.8486,90.9212,70.1325,84.9257,73.4635,101.7426,111.6882,1066.9,2464.7,3973.1,17465.0,123585.0,1208.2229,9607.353,99589.0,2074.0,1000.0,1074.0,2102.0,2474.0,15.9,4.9,5874.0,7313.0,23996.0,19679.0,14426.0,5651.7,8323.8,131.6,130.0,125.5,108.4,1.41
1997-10-01,41.8,5.2,833.925,130179.0,41.1,575.3,136633.0,997419.0,83.6385,10805.0,68.226,92355.87,341452.96,1520.0,324.0,116.0,700.0,380.0,83.1064,89.2452,71.7587,98.1911,83.9318,60.6762,90.0989,92.0911,70.0287,85.6753,73.6888,103.4177,111.4619,1065.6,2472.0,3992.3,17513.0,123929.0,1215.018,9658.026,99876.0,1950.0,916.0,1034.0,1966.0,2566.0,16.1,4.7,5883.0,7342.0,24053.0,19738.0,14466.9,5669.6,8374.6,131.9,130.4,125.4,113.4,1.42
